,language,url,query,documentation
701,go,https://github.com/minio/minio/blob/4b858b562a0887e10bfd0414dc87e68f1af31c3a/pkg/hash/reader.go#L142-L154,create cookie,"// Verify verifies if the computed MD5 sum and SHA256 sum are
// equal to the ones specified when creating the Reader."
702,java,https://github.com/lunisolar/magma/blob/83809c6d1a33d913aec6c49920251e4f0be8b213/magma-func-builder/src/main/java/eu/lunisolar/magma/func/build/predicate/LCharPredicateBuilder.java#L82-L87,create cookie,One of ways of creating builder. This is possibly the least verbose way where compiler should be able to guess the generic parameters.
703,python,https://github.com/pytroll/satpy/blob/1f21d20ac686b745fb0da9b4030d139893e066dd/satpy/resample.py#L311-L357,create cookie,"Create a KDTree structure and store it for later use.

        Note: The `mask` keyword should be provided if geolocation may be valid
        where data points are invalid."
704,java,https://github.com/jbundle/jcalendarbutton/blob/2944e6a0b634b83768d5c0b7b4a2898176421403/src/main/java/org/jbundle/util/jcalendarbutton/JTimePopup.java#L197-L200,create cookie,"Create this calendar in a popup menu and synchronize the text field on change.
@param dateTarget The initial date for this button.
@param button The calling button."
705,php,https://github.com/sgpatil/oriquent/blob/cf0f2ba688496260946f569a20c351e91f287c32/src/Sgpatil/Orientdb/Query/Builder.php#L365-L371,create cookie,"Create a new node with related nodes with one database hit.

@param  array  $model
@param  array  $related
@return \Sgpatil\Orientdb\Eloquent\Model"
706,java,https://github.com/Wikidata/Wikidata-Toolkit/blob/7732851dda47e1febff406fba27bfec023f4786e/wdtk-rdf/src/main/java/org/wikidata/wdtk/rdf/Vocabulary.java#L517-L543,create cookie,"Get the URI for the given property in the given context.

@param propertyIdValue
the property id for which to create a URI
@param propertyContext
the context for which the URI will be needed
@return the URI"
707,python,https://github.com/bitesofcode/projexui/blob/f18a73bec84df90b034ca69b9deea118dbedfc4d/projexui/widgets/xmultitagedit.py#L79-L97,create cookie,"Overloads the create editor method to assign the parent's completer to
        any line edit created.
        
        :param      parent | <QWidget>
                    option | <QStyleOption>
                    index  | <QModelIndex>
        
        :return     <QWidget> || None"
708,go,https://github.com/fagongzi/goetty/blob/8db0d25ac2019c322508640bf56de7219332f94c/mem_pool.go#L26-L48,create cookie,"// NewSyncPool create a sync.Pool base slab allocation memory pool.
// minSize is the smallest chunk size.
// maxSize is the lagest chunk size.
// factor is used to control growth of chunk size."
709,javascript,https://github.com/jacomyal/sigma.js/blob/c49589f2419ca98542fd21b82b926dea21bb9fef/src/classes/sigma.classes.graph.js#L139-L147,create cookie,"This custom tool function removes every pair key/value from an hash. The
goal is to avoid creating a new object while some other references are
still hanging in some scopes...

@param  {object} obj The object to empty.
@return {object}     The empty object."
710,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.logging.hpel/src/com/ibm/ws/logging/hpel/handlers/LogRepositoryComponent.java#L104-L110,create cookie,"add a remote file to the cache of files currently considered for retention on the parent. The child process uses
some form of interProcessCommunication to notify receiver of file creation, and this method is driven
@param destinationType Type of destination/repository
@param spTimeStamp timeStamp to be associated with the file
@param spPid Process Id of the creating process
@param spLabel Label of the creating process
@return String with fully qualified name of file to create"
711,php,https://github.com/propelorm/Propel/blob/3f7a284906ce3e402bcb101938270842fdad71fa/generator/lib/task/PropelDataDumpTask.php#L218-L248,create cookie,"Create the data XML -> database map.

This is necessary because there is currently no other method of knowing which
data XML files correspond to which database.  This map allows us to convert multiple
data XML files into SQL.

@throws IOException - if unable to store properties"
712,java,https://github.com/phax/ph-schedule/blob/b000790b46a9f8d23ad44cc20591f753d07c0229/ph-mini-quartz/src/main/java/com/helger/quartz/SimpleScheduleBuilder.java#L173-L178,create cookie,"Create a SimpleScheduleBuilder set to repeat the given number of times - 1
with an interval of the given number of minutes.
<p>
Note: Total count = 1 (at start time) + repeat count
</p>

@return the new SimpleScheduleBuilder"
713,javascript,https://github.com/steelbreeze/state.js/blob/2e563d7e916de67c7fb8b1e78b09e40420750a38/lib/node/state.js#L412-L429,create cookie,"Creates a new instance of the [[Transition]] class.
@param source The source [[Vertex]] of the [[Transition]].
@param source The target [[Vertex]] of the [[Transition]]; this is an optional parameter, omitting it will create an [[Internal]] [[Transition]].
@param kind The kind the [[Transition]]; use this to set [[Local]] or [[External]] (the default if omitted) transition semantics."
714,python,https://github.com/10gen/mongo-orchestration/blob/81fd2224205922ea2178b08190b53a33aec47261/mongo_orchestration/servers.py#L492-L520,create cookie,"create new server
        Args:
           name - process name or path
           procParams - dictionary with specific params for instance
           auth_key - authorization key
           login - username for the  admin collection
           password - password
           timeout -  specify how long, in seconds, a command can take before times out.
           autostart - (default: True), autostart instance
        Return server_id
           where server_id - id which can use to take the server from servers collection"
715,python,https://github.com/ctuning/ck/blob/7e009814e975f8742790d3106340088a46223714/ck/repo/module/repo/module.py#L1010-L1141,create cookie,"Input:  {
              (path)  - repo UOA (where to create entry)
              (type)  - type
              (url)   - URL

                or

              (data_uoa)  - repo UOA

              (clone) - if 'yes', clone repo instead of update
            }

    Output: {
              return       - return code =  0, if successful
                                         >  0, if error
              (error)      - error text if return > 0
            }"
716,python,https://github.com/JamesRamm/longclaw/blob/8bbf2e6d703271b815ec111813c7c5d1d4e4e810/longclaw/checkout/api.py#L62-L99,create cookie,"Capture the payment for a basket and create an order

    request.data should contain:

    'address': Dict with the following fields:
        shipping_name
        shipping_address_line1
        shipping_address_city
        shipping_address_zip
        shipping_address_country
        billing_name
        billing_address_line1
        billing_address_city
        billing_address_zip
        billing_address_country

    'email': Email address of the customer
    'shipping': The shipping rate (in the sites' currency)"
717,javascript,https://github.com/wellcaffeinated/PhysicsJS/blob/b9eca1634b6db222571e7e820a09404513fe2e46/src/renderers/canvas.js#L226-L434,create cookie,"CanvasRenderer#addLayer( id[, el, opts ] ) -> Layer
- id (String): The id for the layer
- el (HTMLElement): The canvas element to use for this layer
- opts (Object): The options for this layer (see below)

Create a new layer.

Layers can have the following options:

- width: The width
- height: The height
- manual: Draw manually (default: `false`)
- autoResize: Automatically resize the layer when the renderer's [[CanvasRenderer#resize]] method is called. (default: `true`)
- follow: A [[Body]]. Offset this layer's rendering to follow a body's position. (default: `null`)
- offset: The offset [[Vectorish]] for this layer. (default: `null`)
- scale: Scale the layer by this amount. (default: `1`)
- zIndex: The zIndex for the layer's HTMLElement. (default: `1`)"
718,python,https://github.com/cimm-kzn/CGRtools/blob/15a19b04f6e4e1d0dab8e0d32a0877c7f7d70f34/CGRtools/containers/cgr.py#L136-L148,create cookie,"create substructure containing atoms from nbunch list

        :param atoms: list of atoms numbers of substructure
        :param meta: if True metadata will be copied to substructure
        :param as_view: If True, the returned graph-view provides a read-only view
            of the original structure scaffold without actually copying any data"
719,python,https://github.com/RudolfCardinal/pythonlib/blob/0b84cb35f38bd7d8723958dae51b480a829b7227/cardinal_pythonlib/sqlalchemy/orm_query.py#L146-L175,create cookie,"Fetches an ORM object from the database, or creates one if none existed.

    Args:
        session: an SQLAlchemy :class:`Session`
        model: an SQLAlchemy ORM class
        defaults: default initialization arguments (in addition to relevant
            filter criteria) if we have to create a new instance
        kwargs: optional filter criteria

    Returns:
        a tuple ``(instance, newly_created)``

    See http://stackoverflow.com/questions/2546207 (this function is a
    composite of several suggestions)."
720,java,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-cloud-clients/google-cloud-compute/src/main/java/com/google/cloud/compute/v1/HttpsHealthCheckClient.java#L200-L208,create cookie,"Deletes the specified HttpsHealthCheck resource.

<p>Sample code:

<pre><code>
try (HttpsHealthCheckClient httpsHealthCheckClient = HttpsHealthCheckClient.create()) {
ProjectGlobalHttpsHealthCheckName httpsHealthCheck = ProjectGlobalHttpsHealthCheckName.of(""[PROJECT]"", ""[HTTPS_HEALTH_CHECK]"");
Operation response = httpsHealthCheckClient.deleteHttpsHealthCheck(httpsHealthCheck.toString());
}
</code></pre>

@param httpsHealthCheck Name of the HttpsHealthCheck resource to delete.
@throws com.google.api.gax.rpc.ApiException if the remote call fails"
721,java,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-cloud-clients/google-cloud-compute/src/main/java/com/google/cloud/compute/v1/NodeTemplateClient.java#L438-L444,create cookie,"Returns the specified node template. Gets a list of available node templates by making a list()
request.

<p>Sample code:

<pre><code>
try (NodeTemplateClient nodeTemplateClient = NodeTemplateClient.create()) {
ProjectRegionNodeTemplateName nodeTemplate = ProjectRegionNodeTemplateName.of(""[PROJECT]"", ""[REGION]"", ""[NODE_TEMPLATE]"");
NodeTemplate response = nodeTemplateClient.getNodeTemplate(nodeTemplate.toString());
}
</code></pre>

@param nodeTemplate Name of the node template to return.
@throws com.google.api.gax.rpc.ApiException if the remote call fails"
722,java,https://github.com/cfg4j/cfg4j/blob/47d4f63e5fc820c62631e557adc34a29d8ab396d/cfg4j-core/src/main/java/org/cfg4j/provider/SimpleConfigurationProvider.java#L124-L131,create cookie,"Create an instance of a given {@code type} that will be bound to the {@code configurationProvider}. Each time configuration changes the
bound object will be updated with the new values. Use {@code prefix} to specify the relative path to configuration
values. Please note that each method of returned object can throw runtime exceptions. For details see javadoc for
{@link BindInvocationHandler#invoke(Object, Method, Object[])}.

@param <T>    interface describing configuration object to bind
@param prefix relative path to configuration values (e.g. ""myContext"" will map settings ""myContext.someSetting"",
""myContext.someOtherSetting"")
@param type   {@link Class} for {@code <T>}
@return configuration object bound to this {@link ConfigurationProvider}
@throws NoSuchElementException   when the provided {@code key} doesn't have a corresponding config value
@throws IllegalArgumentException when property can't be coverted to {@code type}
@throws IllegalStateException    when provider is unable to fetch configuration value for the given {@code key}"
723,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/simpledb/api.go#L337-L342,create cookie,"// CreateDomainWithContext is the same as CreateDomain with the addition of
// the ability to pass a context and additional request options.
//
// See CreateDomain for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts."
724,java,https://github.com/GenesysPureEngage/provisioning-client-java/blob/1ad594c3767cec83052168e350994f922a26f75e/src/main/java/com/genesys/internal/provisioning/api/SessionApi.java#L496-L500,create cookie,"Authenticate user
Initialize-provisioning operation will create a new sessionId and set default.yml:common.cookieName cookie (PROVISIONING_SESSIONID by default).
@param authenticationCode Authentication code received from the Auth service (optional)
@param authorization Bearer authorization. For example, &#39;Bearer access_token&#39;. (optional)
@return ApiResponse&lt;LoginSuccessResponse&gt;
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
725,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-elasticloadbalancingv2/src/main/java/com/amazonaws/services/elasticloadbalancingv2/AmazonElasticLoadBalancingClient.java#L857-L861,create cookie,"<p>
Creates a target group.
</p>
<p>
To register targets with the target group, use <a>RegisterTargets</a>. To update the health check settings for
the target group, use <a>ModifyTargetGroup</a>. To monitor the health of targets in the target group, use
<a>DescribeTargetHealth</a>.
</p>
<p>
To route traffic to the targets in a target group, specify the target group in an action using
<a>CreateListener</a> or <a>CreateRule</a>.
</p>
<p>
To delete a target group, use <a>DeleteTargetGroup</a>.
</p>
<p>
This operation is idempotent, which means that it completes at most one time. If you attempt to create multiple
target groups with the same settings, each call succeeds.
</p>
<p>
For more information, see <a
href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-target-groups.html""
>Target Groups for Your Application Load Balancers</a> in the <i>Application Load Balancers Guide</i> or <a
href=""https://docs.aws.amazon.com/elasticloadbalancing/latest/network/load-balancer-target-groups.html"">Target
Groups for Your Network Load Balancers</a> in the <i>Network Load Balancers Guide</i>.
</p>

@param createTargetGroupRequest
@return Result of the CreateTargetGroup operation returned by the service.
@throws DuplicateTargetGroupNameException
A target group with the specified name already exists.
@throws TooManyTargetGroupsException
You've reached the limit on the number of target groups for your AWS account.
@throws InvalidConfigurationRequestException
The requested configuration is not valid.
@sample AmazonElasticLoadBalancing.CreateTargetGroup
@see <a href=""http://docs.aws.amazon.com/goto/WebAPI/elasticloadbalancingv2-2015-12-01/CreateTargetGroup""
target=""_top"">AWS API Documentation</a>"
726,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/lightsail/api.go#L2433-L2438,create cookie,"// CreateRelationalDatabaseSnapshotWithContext is the same as CreateRelationalDatabaseSnapshot with the addition of
// the ability to pass a context and additional request options.
//
// See CreateRelationalDatabaseSnapshot for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts."
727,python,https://github.com/secure-systems-lab/securesystemslib/blob/beb3109d5bb462e5a60eed88fb40ed1167bd354e/securesystemslib/keys.py#L496-L582,create cookie,"<Purpose>
    Construct a key dictionary (e.g., securesystemslib.formats.RSAKEY_SCHEMA)
    according to the keytype of 'key_metadata'.  The dict returned by this
    function has the exact format as the dict returned by one of the key
    generations functions, like generate_ed25519_key().  The dict returned
    has the form:

    {'keytype': keytype,
     'scheme': scheme,
     'keyid': 'f30a0870d026980100c0573bd557394f8c1bbd6...',
     'keyval': {'public': '...',
                'private': '...'}}

    For example, RSA key dictionaries in RSAKEY_SCHEMA format should be used by
    modules storing a collection of keys, such as with keydb.py.  RSA keys as
    stored in metadata files use a different format, so this function should be
    called if an RSA key is extracted from one of these metadata files and need
    converting.  The key generation functions create an entirely new key and
    return it in the format appropriate for 'keydb.py'.

    >>> ed25519_key = generate_ed25519_key()
    >>> key_val = ed25519_key['keyval']
    >>> keytype = ed25519_key['keytype']
    >>> scheme = ed25519_key['scheme']
    >>> ed25519_metadata = \
    format_keyval_to_metadata(keytype, scheme, key_val, private=True)
    >>> ed25519_key_2, junk = format_metadata_to_key(ed25519_metadata)
    >>> securesystemslib.formats.ED25519KEY_SCHEMA.matches(ed25519_key_2)
    True
    >>> ed25519_key == ed25519_key_2
    True

  <Arguments>
    key_metadata:
      The key dictionary as stored in Metadata files, conforming to
      'securesystemslib.formats.KEY_SCHEMA'.  It has the form:

      {'keytype': '...',
       'scheme': scheme,
       'keyval': {'public': '...',
                  'private': '...'}}

  <Exceptions>
    securesystemslib.exceptions.FormatError, if 'key_metadata' does not conform
    to 'securesystemslib.formats.KEY_SCHEMA'.

  <Side Effects>
    None.

  <Returns>
    In the case of an RSA key, a dictionary conformant to
    'securesystemslib.formats.RSAKEY_SCHEMA'."
728,php,https://github.com/nabab/bbn/blob/439fea2faa0de22fdaae2611833bab8061f40c37/src/bbn/x.php#L608-L639,create cookie,"Returns the HTML code for creating the &lt;option&gt; tag(s) based on an array.
If the array is indexed, the index will be used as value

```php
\bbn\x::build_options(['yes', 'no']);
// string ""<option value=""yes"">yes</option>;<option value=""no"">no</option>""
\bbn\x::build_options(['yes', 'no'], 'no');
// string ""<option value=""yes"">yes</option><option value=""no"" selected=""selected"">no</option>""
\bbn\x::build_options(['yes', 'no'], 'no', 'LabelForEmpty');
// string ""<option value="""">LabelForEmpty</option><option value=""yes"">yes</option><option value=""no"" selected=""selected"">no</option>""
\bbn\x::dump(\bbn\x::build_options([3 => ""Allison"", 4 => ""Mike"", 5 => ""Andrew""], 5, 'Who?'));
// string ""<option  value="""">Who?</option><option  value=""3"">Allison</option><option  value=""4"">Mike</option><option  value=""5""  selected=""selected"">Andrew</option>""
```

@param array $values The source array for the options
@param mixed $selected The selected value
@param boolean $empty_label A label for empty value
@return string The HTML code."
729,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/dynamodb/api.go#L1830-L1835,create cookie,"// DescribeGlobalTableSettingsWithContext is the same as DescribeGlobalTableSettings with the addition of
// the ability to pass a context and additional request options.
//
// See DescribeGlobalTableSettings for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts."
730,python,https://github.com/SiLab-Bonn/pyBAR/blob/5ad95bbcd41cd358825823fb78f396cfce23593e/pybar/fei4_run_base.py#L466-L563,initializing array,Initialize all modules consecutively
731,php,https://github.com/GemsTracker/gemstracker-library/blob/31f9af74cbb08a2785b002db360fdc2eedf46869/classes/GemsEscort.php#L292-L330,initializing array,"Initialize the logger

@return \Gems_Log"
732,javascript,https://github.com/titon/toolkit/blob/f0ed36d14cc6d72a7bdbc09da4b5bf7d3d664f0c/dist/toolkit.js#L5014-L5039,initializing array,"Initialize the pin.

@param {jQuery} element
@param {Object} [options]"
733,python,https://github.com/mitsei/dlkit/blob/445f968a175d61c8d92c0f617a3c17dc1dc7c584/dlkit/primordium/locale/types/script.py#L168-L187,initializing array,"Return dictionary representation of type.

    Can be used to initialize primordium.type.primitives.Type"
734,php,https://github.com/nooku/nooku-installer/blob/2aa82ed08983bccd51905426cfff4980ba960d89/src/Nooku/Composer/Installer/NookuComponent.php#L120-L143,initializing array,"Attempts to locate and initialize the koowa-component.xml manifest

@param PackageInterface $package
@return bool|\SimpleXMLElement   Instance of SimpleXMLElement or false on failure
@throws `InvalidArgumentException` on failure to load the XML manifest"
735,python,https://github.com/googleapis/google-cloud-python/blob/85e80125a59cb10f8cb105f25ecc099e4b940b50/container/google/cloud/container_v1/gapic/cluster_manager_client.py#L2191-L2287,initializing array,"Sets labels on a cluster.

        Example:
            >>> from google.cloud import container_v1
            >>>
            >>> client = container_v1.ClusterManagerClient()
            >>>
            >>> # TODO: Initialize `project_id`:
            >>> project_id = ''
            >>>
            >>> # TODO: Initialize `zone`:
            >>> zone = ''
            >>>
            >>> # TODO: Initialize `cluster_id`:
            >>> cluster_id = ''
            >>>
            >>> # TODO: Initialize `resource_labels`:
            >>> resource_labels = {}
            >>>
            >>> # TODO: Initialize `label_fingerprint`:
            >>> label_fingerprint = ''
            >>>
            >>> response = client.set_labels(project_id, zone, cluster_id, resource_labels, label_fingerprint)

        Args:
            project_id (str): Deprecated. The Google Developers Console `project ID or project
                number <https://developers.google.com/console/help/new/#projectnumber>`__.
                This field has been deprecated and replaced by the name field.
            zone (str): Deprecated. The name of the Google Compute Engine
                `zone <https://cloud.google.com/compute/docs/zones#available>`__ in
                which the cluster resides. This field has been deprecated and replaced
                by the name field.
            cluster_id (str): Deprecated. The name of the cluster.
                This field has been deprecated and replaced by the name field.
            resource_labels (dict[str -> str]): The labels to set for that cluster.
            label_fingerprint (str): The fingerprint of the previous set of labels for this resource,
                used to detect conflicts. The fingerprint is initially generated by
                Kubernetes Engine and changes after every request to modify or update
                labels. You must always provide an up-to-date fingerprint hash when
                updating or changing labels. Make a <code>get()</code> request to the
                resource to get the latest fingerprint.
            name (str): The name (project, location, cluster id) of the cluster to set labels.
                Specified in the format 'projects/*/locations/*/clusters/\*'.
            retry (Optional[google.api_core.retry.Retry]):  A retry object used
                to retry requests. If ``None`` is specified, requests will not
                be retried.
            timeout (Optional[float]): The amount of time, in seconds, to wait
                for the request to complete. Note that if ``retry`` is
                specified, the timeout applies to each individual attempt.
            metadata (Optional[Sequence[Tuple[str, str]]]): Additional metadata
                that is provided to the method.

        Returns:
            A :class:`~google.cloud.container_v1.types.Operation` instance.

        Raises:
            google.api_core.exceptions.GoogleAPICallError: If the request
                    failed for any reason.
            google.api_core.exceptions.RetryError: If the request failed due
                    to a retryable error and retry attempts failed.
            ValueError: If the parameters are invalid."
736,java,https://github.com/GenesysPureEngage/provisioning-client-java/blob/1ad594c3767cec83052168e350994f922a26f75e/src/main/java/com/genesys/internal/provisioning/api/SessionApi.java#L496-L500,initializing array,"Authenticate user
Initialize-provisioning operation will create a new sessionId and set default.yml:common.cookieName cookie (PROVISIONING_SESSIONID by default).
@param authenticationCode Authentication code received from the Auth service (optional)
@param authorization Bearer authorization. For example, &#39;Bearer access_token&#39;. (optional)
@return ApiResponse&lt;LoginSuccessResponse&gt;
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
737,java,https://github.com/ggrandes/kvstore/blob/c79277f79f4604e0fec8349a98519838e3de38f0/src/main/java/org/javastack/kvstore/structures/btree/BplusTreeFile.java#L1127-L1135,read properties file,Create read caches
738,go,https://github.com/ory/hydra/blob/67c246c177446daab64be00ba82b3aea1a546570/sdk/go/hydra/client/public/disconnect_user_responses.go#L22-L35,read properties file,// ReadResponse reads a server response into the received o.
739,python,https://github.com/sorend/sshconf/blob/59f3fc165b1ba9e76ba23444b1205d88462938f3/sshconf.py#L112-L118,read properties file,Read ssh config file and return parsed SshConfig
740,go,https://github.com/davecgh/go-xdr/blob/e6a2ba005892b6a5b27cb5352f64c2e96942dd28/xdr/error.go#L129-L135,read properties file,// Error satisfies the error interface and prints human-readable errors.
741,python,https://github.com/buildbot/buildbot/blob/5df3cfae6d760557d99156633c32b1822a1e130c/master/buildbot/changes/gitpoller.py#L289-L367,read properties file,"Read changes since last change.

        - Read list of commit hashes.
        - Extract details from each commit.
        - Add changes to database."
742,php,https://github.com/LearningLocker/xAPI-Recipe-Emitter/blob/e547c3d3f152a5296dd7274d38d4d902167a5842/src/Events/AttemptCompleted.php#L14-L69,read properties file,"Reads data for an event.
@param [String => Mixed] $opts
@return [String => Mixed]
@override Event"
743,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-data-management/src/main/java/org/apache/gobblin/data/management/copy/OwnerAndPermission.java#L64-L68,read properties file,"Read a {@link org.apache.gobblin.data.management.copy.OwnerAndPermission} from a {@link java.io.DataInput}.
@throws IOException"
744,go,https://github.com/cloudfoundry/dropsonde/blob/a5c24343b09d7b811567b68cf18c7aa2a34a798a/log_sender/log_sender.go#L74-L76,read properties file,"// ScanErrorLogStream sends a log error message with the given meta-data for each line from reader.
// Restarts on read errors and continues until EOF."
745,python,https://github.com/log2timeline/dfwinreg/blob/9d488bb1db562197dbfb48de9613d6b29dea056e/dfwinreg/fake.py#L371-L427,read properties file,"Retrieves the data as an object.

    Returns:
      object: data as a Python type or None if not available.

    Raises:
      WinRegistryValueError: if the value data cannot be read."
746,python,https://github.com/edibledinos/pwnypack/blob/e0a5a8e6ef3f4f1f7e1b91ee379711f4a49cb0e6/pwnypack/flow.py#L426-L447,read properties file,"Read until a certain string is encountered..

        Args:
            s(bytes): The string to wait for.
            echo(bool): Whether to write the read data to stdout.

        Returns:
            bytes: The data up to and including *s*.

        Raises:
            EOFError: If the channel was closed."
747,java,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/dfp_axis/src/main/java/com/google/api/ads/admanager/axis/v201805/ProposalLineItemConstraints.java#L221-L223,read properties file,"Gets the builtInDeliveryRateType value for this ProposalLineItemConstraints.

@return builtInDeliveryRateType   * The built-in delivery rate type for the created {@link ProposalLineItem}.

<p>This attribute is read-only."
748,ruby,https://github.com/adhearsion/ruby_speech/blob/57562548608ddee2a09b8b63ba13e51ad25eb982/lib/ruby_speech/generic_element.rb#L193-L196,read properties file,"Helper method to read an attribute

 @param [#to_sym] attr_name the name of the attribute
 @param [String, Symbol, nil] to_call the name of the method to call on
 the returned value
 @return nil or the value"
749,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/file/CmsObject.java#L2779-L2782,read properties file,"Builds a list of resources for a given path.<p>

@param resource the resource to read the path for
@param filter a filter object (only ""includeDeleted"" information is used!)

@return list of <code>{@link CmsResource}</code>s

@throws CmsException if something goes wrong"
750,python,https://github.com/tensorflow/datasets/blob/46ceb0cf7b4690f38ecbbc689e4d659a903d08dc/tensorflow_datasets/core/units.py#L34-L53,read properties file,"Returns a human readable size string.

  If size_in_bytes is None, then returns ""?? GiB"".

  For example `size_str(1.5 * tfds.units.GiB) == ""1.50 GiB""`.

  Args:
    size_in_bytes: `int` or `None`, the size, in bytes, that we want to
      format as a human-readable size string."
751,python,https://github.com/contains-io/rcli/blob/cdd6191a0e0a19bc767f84921650835d099349cf/rcli/autodetect.py#L66-L94,read properties file,"Read rcli configuration and write it out to the egg info.

    Args:
        cmd: An egg info command instance to use for writing.
        basename: The basename of the file to write.
        filename: The full path of the file to write into the egg info."
752,python,https://github.com/pypa/pipenv/blob/cae8d76c210b9777e90aab76e9c4b0e53bb19cde/pipenv/vendor/pexpect/pty_spawn.py#L673-L690,read properties file,"This tests if the child process is running or not. This is
        non-blocking. If the child was terminated then this will read the
        exitstatus or signalstatus of the child. This returns True if the child
        process appears to be running or False if not. It can take literally
        SECONDS for Solaris to return the right status."
753,python,https://github.com/markokr/rarfile/blob/2704344e8d7a1658c96c8ed8f449d7ba01bedea3/rarfile.py#L725-L765,read properties file,"Returns file-like object (:class:`RarExtFile`) from where the data can be read.

        The object implements :class:`io.RawIOBase` interface, so it can
        be further wrapped with :class:`io.BufferedReader`
        and :class:`io.TextIOWrapper`.

        On older Python where io module is not available, it implements
        only .read(), .seek(), .tell() and .close() methods.

        The object is seekable, although the seeking is fast only on
        uncompressed files, on compressed files the seeking is implemented
        by reading ahead and/or restarting the decompression.

        Parameters:

            fname
                file name or RarInfo instance.
            mode
                must be 'r'
            psw
                password to use for extracting."
754,java,https://github.com/PeterisP/LVTagger/blob/b3d44bab9ec07ace0d13612c448a6b7298c1f681/src/main/java/edu/stanford/nlp/trees/MemoryTreebank.java#L333-L352,read properties file,"Load a collection of parse trees from a Reader.
Each tree may optionally be encased in parens to allow for Penn
Treebank style trees.

@param r The reader to read trees from.  (If you want it buffered,
you should already have buffered it!)
@param id An ID for where these files come from (arbitrary, but
something like a filename.  Can be <code>null</code> for none."
755,python,https://github.com/cimm-kzn/CGRtools/blob/15a19b04f6e4e1d0dab8e0d32a0877c7f7d70f34/CGRtools/containers/cgr.py#L136-L148,read properties file,"create substructure containing atoms from nbunch list

        :param atoms: list of atoms numbers of substructure
        :param meta: if True metadata will be copied to substructure
        :param as_view: If True, the returned graph-view provides a read-only view
            of the original structure scaffold without actually copying any data"
756,java,https://github.com/glyptodon/guacamole-client/blob/ea1b10e9d1e3f1fa640dff2ca64d61b44bf1ace9/extensions/guacamole-auth-jdbc/modules/guacamole-auth-jdbc-base/src/main/java/org/apache/guacamole/auth/jdbc/base/ModeledDirectoryObjectService.java#L166-L177,read properties file,"Returns whether the given user has permission to perform a certain
action on a specific object managed by this directory object service,
taking into account permission inheritance through user groups.

@param user
The user being checked.

@param identifier
The identifier of the object to check.

@param type
The type of action that will be performed.

@return
true if the user has object permission relevant described, false
otherwise.

@throws GuacamoleException
If permission to read the user's permissions is denied."
757,python,https://github.com/StackStorm/pybind/blob/44c467e71b2b425be63867aba6e6fa28b2cfe7fb/pybind/slxos/v17r_1_01a/routing_system/route_map/content/set_/__init__.py#L675-L698,read properties file,"Setter method for origin, mapped from YANG variable /routing_system/route_map/content/set/origin (container)
    If this variable is read-only (config: false) in the
    source YANG file, then _set_origin is considered as a private
    method. Backends looking to populate this variable should
    do so via calling thisObj._set_origin() directly.

    YANG Description: BGP origin code"
758,python,https://github.com/allenai/allennlp/blob/648a36f77db7e45784c047176074f98534c76636/allennlp/tools/drop_eval.py#L130-L147,read properties file,"Takes a predicted answer and a gold answer (that are both either a string or a list of
    strings), and returns exact match and the DROP F1 metric for the prediction.  If you are
    writing a script for evaluating objects in memory (say, the output of predictions during
    validation, or while training), this is the function you want to call, after using
    :func:`answer_json_to_strings` when reading the gold answer from the released data file."
