,language,url,query,documentation
2854,java,https://github.com/twitter/cloudhopper-commons/blob/b5bc397dbec4537e8149e7ec0733c1d7ed477499/ch-commons-util/src/main/java/com/cloudhopper/commons/util/StringUtil.java#L174-L181,how to determine a string is a valid word,"Returns true if the String is considered a ""safe"" string where only specific
characters are allowed to be used.  Useful for checking passwords or other
information you don't want a user to be able to type just anything in.
This method does not allow any whitespace characters, newlines, carriage returns.
Primarily allows [a-z] [A-Z] [0-9] and a few other useful ASCII characters
such as "":~!@#$%^*()-_+=/\\,.[]{}|?<>"" (but not the quote chars)"
2855,java,https://github.com/foundation-runtime/service-directory/blob/a7bdefe173dc99e75eff4a24e07e6407e62f2ed4/2.0/sd-core/src/main/java/com/cisco/oss/foundation/directory/utils/ServiceInstanceUtils.java#L75-L80,how to determine a string is a valid word,"Validate the required field String against the regex.

@param field
the field value String.
@param reg
the regex.
@return
true if matched."
2856,python,https://github.com/theolind/pymysensors/blob/a139ab6e2f6b71ebaf37282f69bfd0f7fe6193b6/mysensors/validation.py#L50-L59,how to determine a string is a valid word,Validate that value is a valid heartbeat integer.
2857,java,https://github.com/ModeShape/modeshape/blob/794cfdabb67a90f24629c4fff0424a6125f8f95b/modeshape-common/src/main/java/org/modeshape/common/util/CheckArg.java#L168-L173,how to determine a string is a valid word,"Check that the argument is non-positive (<=0).

@param argument The argument
@param name The name of the argument
@throws IllegalArgumentException If argument is positive (>0)"
2858,java,https://github.com/duracloud/duracloud/blob/dc4f3a1716d43543cc3b2e1880605f9389849b66/s3storageprovider/src/main/java/org/duracloud/s3storage/S3StorageProvider.java#L1143-L1151,how to determine a string is a valid word,"Determines if an S3 bucket is a DuraCloud space

@param bucketName name of the S3 bucket
@return true if the given S3 bucket name is named according to the
DuraCloud space naming conventions, false otherwise"
2859,java,https://github.com/pressgang-ccms/PressGangCCMSContentSpec/blob/2bc02e2971e4522b47a130fb7ae5a0f5ad377df1/src/main/java/org/jboss/pressgang/ccms/contentspec/utils/ContentSpecUtilities.java#L430-L433,how to determine a string is a valid word,"Checks if a line is a multiple line metadata node. These are the elements that are classed as multiple line metadata elements:
<ul>
<li>publican.cfg</li>
<li>&lt;NAME&gt;-publican.cfg</li>
<li>Entities</li>
<li>Abstract</li>
<li>Description</li>
</ul>

@param key The key of the metadata line.
@return True if it should be parsed as a multiple line node, otherwise false."
2860,go,https://github.com/square/certigo/blob/9ce8f40ef6de69064855a1ebe32e97360ca75c9c/starttls/psql/conn.go#L1925-L1929,how to determine a string is a valid word,"// isUTF8 returns whether name is a fuzzy variation of the string ""UTF-8""."
2861,python,https://github.com/cltk/cltk/blob/ed9c025b7ec43c949481173251b70e05e4dffd27/cltk/prosody/latin/metrical_validator.py#L36-L50,how to determine a string is a valid word,"Determine if a scansion pattern is one of the valid Hendecasyllables metrical patterns

        :param scanned_line: a line containing a sequence of stressed and unstressed syllables
        :return bool

        >>> print(MetricalValidator().is_valid_hendecasyllables(""-U-UU-U-U-U""))
        True"
2862,java,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/math/NumberUtils.java#L450-L617,how to determine a string is a valid word,"<p>Turns a string value into a java.lang.Number.</p>

<p>If the string starts with {@code 0x} or {@code -0x} (lower or upper case) or {@code #} or {@code -#}, it
will be interpreted as a hexadecimal Integer - or Long, if the number of digits after the
prefix is more than 8 - or BigInteger if there are more than 16 digits.
</p>
<p>Then, the value is examined for a type qualifier on the end, i.e. one of
<code>'f','F','d','D','l','L'</code>.  If it is found, it starts
trying to create successively larger types from the type specified
until one is found that can represent the value.</p>

<p>If a type specifier is not found, it will check for a decimal point
and then try successively larger types from <code>Integer</code> to
<code>BigInteger</code> and from <code>Float</code> to
<code>BigDecimal</code>.</p>

<p>
Integral values with a leading {@code 0} will be interpreted as octal; the returned number will
be Integer, Long or BigDecimal as appropriate.
</p>

<p>Returns <code>null</code> if the string is <code>null</code>.</p>

<p>This method does not trim the input string, i.e., strings with leading
or trailing spaces will generate NumberFormatExceptions.</p>

@param str  String containing a number, may be null
@return Number created from the string (or null if the input is null)
@throws NumberFormatException if the value cannot be converted"
2863,python,https://github.com/pallets/werkzeug/blob/a220671d66755a94630a212378754bb432811158/src/werkzeug/http.py#L1222-L1235,how to determine a string is a valid word,"Checks if a given byte content range is valid for the given length.

    .. versionadded:: 0.7"
2864,java,https://github.com/hugegraph/hugegraph-common/blob/1eb2414134b639a13f68ca352c1b3eb2d956e7b2/src/main/java/com/baidu/hugegraph/util/VersionUtil.java#L38-L42,how to determine a string is a valid word,"Compare if a version is inside a range [begin, end)
@param version   The version to be compared
@param begin     The lower bound of the range
@param end       The upper bound of the range
@return          true if belong to the range, otherwise false"
2865,java,https://github.com/albfernandez/itext2/blob/438fc1899367fd13dfdfa8dfdca9a3c1a7783b84/src/main/java/com/lowagie/tools/Executable.java#L295-L298,how to determine a string is a valid word,"Checks the Operating System.

@return true if the current os is Windows"
2866,java,https://github.com/Stratio/bdt/blob/55324d19e7497764ad3dd7139923e13eb9841d75/src/main/java/com/stratio/qa/specs/SeleniumSpec.java#L512-L518,how to determine a string is a valid word,"Verifies that a webelement previously found {@code isSelected}

@param index
@param isSelected"
2867,python,https://github.com/expo/expo-server-sdk-python/blob/3d2969c7a674c48e1e46385fce09e9a7637d2fb6/exponent_server_sdk/__init__.py#L207-L213,how to determine a string is a valid word,Returns `True` if the token is an Exponent push token
2868,python,https://github.com/pantsbuild/pants/blob/b72e650da0df685824ffdcc71988b8c282d0962d/contrib/node/src/python/pants/contrib/node/subsystems/resolvers/node_resolver_base.py#L31-L37,how to determine a string is a valid word,Parse a file address path without the file specifier
2869,go,https://github.com/itsyouonline/identityserver/blob/333d78810c675fe259e970c190f35a5dc5586569/communication/phonecountries.go#L7-L15,how to determine a string is a valid word,"// IsRussianMobileNumber checks if a phone number is a russian mobile. phone numbers need
// to be passed in E.164 format (leading '+'')."
2870,javascript,https://github.com/ahmed-wagdi/angular-joyride/blob/e2b48d7ceea9d3480ba7c619c7ac71fb5c1fc6f7/js/joyride.js#L11-L15,html entities replace,//////////**********//////////////// //////******* Utility functions *******//////////
2871,php,https://github.com/agentmedia/phine-builtin/blob/4dd05bc406a71e997bd4eaa16b12e23dbe62a456/src/BuiltIn/Modules/Frontend/HtmlWrap.php#L93-L108,html entities replace,Gathers the html
2872,javascript,https://github.com/moay/afterglow/blob/a7fbc889a18188147fcd8418c5d3bb801608b9a7/vendor/videojs/video.js#L17706-L17712,html entities replace,"Insert an element as the first child node of another

@param  {Element} child   Element to insert
@param  {Element} parent Element to insert child into
@private
@function insertElFirst"
2873,javascript,https://github.com/kaola-fed/octoparse/blob/32ed63a5bfcf3ddf238e9e78938940982bbadd53/src/parse/utils/decode.js#L120-L176,html entities replace,HTML 支持的其他实体
2874,javascript,https://github.com/rtm/upward/blob/82495c34f70c9a4336a3b34cc6781e5662324c03/src/Utl.js#L100-L106,html entities replace,Omit elements from array destructively.
2875,python,https://github.com/edoburu/django-staff-toolbar/blob/595f6cb2ff5431d252c838e87750f2fb5f38c5f7/staff_toolbar/items.py#L89-L100,html entities replace,Join the HTML rows.
2876,javascript,https://github.com/OscarGodson/EpicEditor/blob/66a00cc4b6e5322c3fefb550c538781b97f511bd/src/editor.js#L27-L33,html entities replace,"Applies styles to a DOM object
@param  {object} context The DOM obj you want to apply the attributes to
@param  {object} attrs A key/value pair of attributes you want to apply
@returns {undefined}"
2877,ruby,https://github.com/domitry/nyaplot/blob/2341ebe730c38abee5d330ef30423cb74a2e2f94/lib/nyaplot3d/plot3d.rb#L55-L59,html entities replace,export html file
2878,javascript,https://github.com/hakib/MassAutocomplete/blob/6bb50c86f246589aa1a573cb489cd13c1b2ad4e9/massautocomplete.js#L310-L319,html entities replace,Set the current selection while navigating through the menu.
2879,javascript,https://github.com/sealice/koa2-ueditor/blob/89fa1cc70f0375fafe023c88692fc27c83f2cd98/example/public/ueditor/third-party/highcharts/modules/data.src.js#L213-L247,html entities replace,Parse a HTML table
2880,javascript,https://github.com/thomaspark/bootswatch/blob/a913e4992dad8f7bf38df2e1d3f4cc6bfe5f26dd/docs/_vendor/popper.js/dist/popper.js#L870-L872,html entities replace,"Helper used to know if the given modifier is enabled.
@method
@memberof Popper.Utils
@returns {Boolean}"
2881,go,https://github.com/alecthomas/chroma/blob/1327f9145ea6a0c6e7651d973270190a814bd92b/formatters/html/html.go#L64-L72,html entities replace,// New HTML formatter.
2882,javascript,https://github.com/Erdiko/ngx-user-admin/blob/21901b69f6af39764b813c11502c482b0e451537/dist/bundles/ng-user-admin.umd.js#L21721-L21732,html entities replace,"When IE9-11 comes across an unknown namespaced attribute e.g. 'xlink:foo' it adds 'xmlns:ns1'
attribute to declare ns1 namespace and prefixes the attribute with 'ns1' (e.g. 'ns1:xlink:foo').

This is undesirable since we don't want to allow any of these custom attributes. This method
strips them all.
@param {?} el
@return {?}"
2883,php,https://github.com/goncalomb/asbestos/blob/14a875b6c125cfeefe4eb1c3c524500eb8a51d04/src/classes/Html/Element.php#L119-L128,html entities replace,Output inner HTML.
2884,javascript,https://github.com/tempusdominus/bootstrap-4/blob/540bfae18ca662bacfbea610e0ab8dcce6dd699e/build/js/tempusdominus-bootstrap-4.js#L1588-L1606,html entities replace,eslint-disable-line no-unused-vars ReSharper disable once InconsistentNaming
2885,javascript,https://github.com/theworkers/W.js/blob/25a11baf8edb27c306f2baf6438bed2faf935bc6/node/jade-middleware.js#L86-L91,html entities replace,## HTML Page Object
2886,javascript,https://github.com/germanysbestkeptsecret/Wookmark-jQuery/blob/ef96eb34ec653c4a0c1ec09fd3c7b6a615e6ab47/wookmark.js#L60-L67,html entities replace,Update multiple css values on an object
2887,python,https://github.com/googledatalab/pydatalab/blob/d9031901d5bca22fe0d5925d204e6698df9852e1/google/datalab/utils/commands/_html.py#L64-L84,html entities replace,Generates the HTML representation.
2888,javascript,https://github.com/back4app/back4app-entity/blob/16a15284d2e119508fcb4e0c88f647ffb285d2e9/src/back/models/EntitySpecification.js#L744-L763,html entities replace,"Adds a new attribute to the attributes in the specification.
@name module:back4app-entity/models.EntitySpecification#addAttribute
@function
@param {!module:back4app-entity/models/attributes.Attribute} attribute This
is the attribute to be added. It can be passed as a
{@link module:back4app-entity/models/attributes.Attribute} instance.
@param {?string} [name] This is the name of the attribute.
@example
entitySpecification.addAttribute(
new StringAttribute('attribute'),
'attribute'
);
 
Adds a new attribute to the attributes in the specification
@name module:back4app-entity/models.EntitySpecification#addAttribute
@function
@param {!Object} attribute This is the attribute to be added. It can be
passed as an Object, as specified in
{@link module:back4app-entity/models/attributes.Attribute}.
@param {!string} [attribute.name] It is the name of the attribute. It is
optional if it is passed as an argument in the function.
@param {!string} [attribute.type='Object'] It is the type of the attribute.
It is optional and if not passed it will assume 'Object' as the default
value.
@param {!string} [attribute.multiplicity='1'] It is the multiplicity of the
attribute. It is optional and if not passed it will assume '1' as the
default value.
@param {?(boolean|number|string|Object|function)} [attribute.default] It is
the default expression of the attribute.
@param {?string} [name] This is the name of the attribute.
@example
entitySpecification.addAttribute({
name: 'attribute',
type: 'string',
multiplicity: '0..1',
default: 'default'
}, 'attribute');
 
Adds a new attribute to the attributes in the specification.
@name module:back4app-entity/models.EntitySpecification#addAttribute
@function
@param {!string} name It is the name of the attribute.
@param {!string} [type='Object'] It is the type of the attribute. It is
optional and if not passed it will assume 'Object' as the default value.
@param {!string} [multiplicity='1'] It is the multiplicity of the
attribute. It is optional and if not passed it will assume '1' as the
default value.
@param {?(boolean|number|string|Object|function)} [default] It is the
default expression of the attribute.
@example
entitySpecification.addAttribute(
'attribute',
'string',
'0..1',
'default'
);"
2889,javascript,https://github.com/wangfupeng1988/wangEditor/blob/b77696f5e81c8ec13d9d341252d6b9fa8a22db18/src/js/text/index.js#L71-L86,html entities replace,获取 设置 html
2890,javascript,https://github.com/fibo/dflow/blob/6530e4659952b9013e47b5fb28fbbd3a7a4af17d/src/engine/inject/dotOperators.js#L73-L81,html entities replace,"Dot operator attribute read.

@param {String} attributeName
@param {Object} obj

@returns {*} attribute"
2891,javascript,https://github.com/hdnpt/geartrack/blob/e69c81f0084d7a5c60c63dcb2ca6a9e8dad5e0ba/src/17track.js#L91-L101,html entities replace,"Create tracker entity from html
@param html"
2892,javascript,https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/LiveDevelopment/Agents/CSSAgent.js#L98-L115,html entities replace,"Reload a CSS style sheet from a document
@param {Document} document
@param {string=} newContent new content of every stylesheet. Defaults to doc.getText() if omitted
@return {jQuery.Promise}"
2893,php,https://github.com/christiaan/InlineStyle/blob/9c408760465f4e3ef2b5fb08cb6995e3233afa98/InlineStyle/InlineStyle.php#L178-L196,html entities replace,"Returns the DOMDocument as html

@return string the HTML"
2894,javascript,https://github.com/angular/material/blob/84ac558674e73958be84312444c48d9f823f6684/docs/app/js/codepen.js#L179-L191,html entities replace,"Adds templates inline in the html, so that templates are cached in the example"
2895,php,https://github.com/pipaslot/forms/blob/9e1d48db512f843270fd4079ed3ff1b1729c951b/src/Forms/Controls/ABaseDateTimeControl.php#L100-L110,html entities replace,"Generates control's HTML element.

@return Html"
2896,javascript,https://github.com/anandthakker/doiuse/blob/7525e72dbc86914600e96710c1a5c34b8cb3f8ac/src/detect-feature-use.js#L11-L18,html entities replace,"/*
str: string to search in.
searchfor: string or pattern to search for."
2897,python,https://github.com/boronine/discipline/blob/68bea9bc2198cc91cee49a6e2d0f3333cc9bf476/discipline/models.py#L416-L447,html entities replace,Return the html representation of the Action.
2898,javascript,https://github.com/keeweb/kdbxweb/blob/43ada2ed06f0608b8cb88278fb309351a6eaad82/lib/utils/xml-utils.js#L94-L96,html entities replace,"Adds child node to xml
@param {Node} node - parent node
@param {string} tagName - child node tag name
@returns {Node} - created node"
2899,javascript,https://github.com/eight04/bbs-reader/blob/98e90082b0eb39824e9c1581b39e3cc88437dcff/bbs-reader.js#L199-L312,html entities replace,convert ansi string into html
2900,javascript,https://github.com/jffry/lb-include/blob/049f3ff1a86604a43c51391fe273bc6ba02a594b/src/index.js#L232-L246,html entities replace,"/*
Replaces all instances of `find` in `str` with `replace`
Optionally case-insensitive.  Uses regex hax to make this all work"
2901,php,https://github.com/markwatkinson/luminous/blob/4adc18f414534abe986133d6d38e8e9787d32e69/src/Luminous/Scanners/EcmaScriptScanner.php#L223-L236,html entities replace,c+p from HTML scanner
2902,javascript,https://github.com/sdelements/lets-chat/blob/318d2ed0852d2f299fc76b32f2240371ccee95ad/media/js/vendor/selectize/selectize.js#L3603-L3606,html entities replace,"Appends an element as a child (with raw HTML).

@param {string} html_container
@param {string} html_element
@return {string}"
2903,python,https://github.com/kyper-data/python-highcharts/blob/a4c488ae5c2e125616efad5a722f3dfd8a9bc450/highcharts/highstock/highstock.py#L388-L396,html entities replace,save htmlcontent as .html file
2904,javascript,https://github.com/savjs/sav-flux/blob/d8f547a04467c8e3e2524bde95db0b7218b98be2/examples/flux-todo-riot/bundle.js#L1531-L1537,html entities replace,"Set any DOM attribute
@param { Object } dom - DOM node we want to update
@param { String } name - name of the property we want to set
@param { String } val - value of the property we want to set"
2905,python,https://github.com/merryspankersltd/irenee/blob/8bf3c7644dc69001fa4b09be5fbb770dbf06a465/irenee/catfish.py#L86-L97,html entities replace,parse html when siren is ok
2906,javascript,https://github.com/aui/artDialog/blob/8a340a19d486784bba1ac10a6e5303dd498d9530/src/dialog.js#L306-L323,html entities replace,"失焦事件，在 blur() 执行
@name artDialog.prototype.onblur
@event
 
设置内容
@param    {String, HTMLElement}   内容"
2907,php,https://github.com/essence/dom/blob/e5776d2286f4ccbd048d160c28ac77ccc6d68f3a/src/Document/Native.php#L70-L80,html entities replace,Builds a DOMDocument from the HTML source.
2908,javascript,https://github.com/OscarGodson/EpicEditor/blob/66a00cc4b6e5322c3fefb550c538781b97f511bd/src/editor.js#L13-L19,html entities replace,"Applies attributes to a DOM object
@param  {object} context The DOM obj you want to apply the attributes to
@param  {object} attrs A key/value pair of attributes you want to apply
@returns {undefined}"
2909,php,https://github.com/RowlandOti/ooglee-cmsmodule/blob/5603c8a784be1a510d714a12d0cb685f38f71cd5/src/OoGlee/Infrastructure/HtmlBuilders/HtmlBuilderHelpers.php#L94-L111,html entities replace,Construct HTML for a Box-Footer
2910,javascript,https://github.com/jy03078959/vue-drapload/blob/33fd330f734b565b15a8d1ff621d96851ddc8b00/src/index.js#L85-L97,html entities replace,"判断该元素是否已经加入dom树
@param element
@returns {boolean}"
2911,python,https://github.com/vicalloy/lbutils/blob/66ae7e73bc939f073cdc1b91602a95e67caf4ba6/lbutils/forms.py#L74-L78,html entities replace,add class to html widgets.
2912,javascript,https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/utils/ViewUtils.js#L143-L158,html entities replace,"Remove scroller-shadow effect.
@param {!DOMElement} displayElement the DOMElement that displays the shadow
@param {?Object} scrollElement the object that is scrolled"
2913,php,https://github.com/AOEpeople/Aoe_Profiler/blob/dd9fdf94879e687c2bb5140229910450c46e8f7f/app/code/community/Aoe/Profiler/Block/Tree.php#L136-L160,html entities replace,"To HTML

@return string"
2914,javascript,https://github.com/makeup-js/makeup-screenreader-trap/blob/4ce73c000f66194028d9992ee000c7c50b242148/src/util.js#L41-L45,html entities replace,returns all sibling element nodes of given element
2915,javascript,https://github.com/QuickBlox/quickblox-javascript-sdk/blob/23edee3c5904cff3d723907a928ddf20dab8ffa5/samples/cordova/text_chat/www/js/ui_helpers.js#L76-L95,html entities replace,build html for users list
2916,javascript,https://github.com/laurent22/joplin/blob/beb428b246cecba4630a3ca57b472f43c0933a43/Clipper/joplin-webclipper/content_scripts/Readability.js#L1309-L1314,html entities replace,"Determine whether element has any children block level elements.

@param Element"
2917,python,https://github.com/bukun/TorCMS/blob/6567c7fe2604a1d646d4570c017840958630ed2b/torcms/script/autocrud/func_gen_html.py#L110-L132,html entities replace,editing for HTML radio control.
2918,javascript,https://github.com/kristerkari/stylelint-scss/blob/c8a0f2ff85a588424b02a154be3811b16029ecc0/src/utils/sassValueParser/index.js#L645-L649,html entities replace,-------------------------------------------------------------------------- Lots of elementary helpers --------------------------------------------------------------------------
2919,python,https://github.com/hugapi/hug/blob/080901c81576657f82e2432fd4a82f1d0d2f370c/hug/output_format.py#L167-L174,html entities replace,HTML (Hypertext Markup Language)
2920,javascript,https://github.com/hakib/MassAutocomplete/blob/6bb50c86f246589aa1a573cb489cd13c1b2ad4e9/massautocomplete.js#L310-L319,set file attrib hidden,Set the current selection while navigating through the menu.
2921,php,https://github.com/tutida/Pack/blob/8b43a30698c59f093e51748a89b0cf21e68e85c8/src/Controller/Component/PackComponent.php#L24-L33,set file attrib hidden,set
2922,javascript,https://github.com/cfpb/AtomicComponent/blob/f45d7ded6687672c8b701c9910ddfe90c7ede742/src/utilities/transition/BaseTransition.js#L47-L57,set file attrib hidden,"Set the HTML element target of this transition.
@param {HTMLNode} targetElement - The target of the transition."
2923,go,https://github.com/vaughan0/go-zmq/blob/425c333a2ab9e2615ff4ff7deced6e37730b544e/sockopts.go#L100-L102,set file attrib hidden,/* Set */
2924,javascript,https://github.com/angular/material/blob/84ac558674e73958be84312444c48d9f823f6684/src/core/util/autofocus.js#L117-L126,set file attrib hidden,"Updates the autofocus class which is used to determine whether the attribute
expression evaluates to true or false.
@param {string|boolean} value Attribute Value"
2925,python,https://github.com/tensorflow/tensor2tensor/blob/272500b6efe353aeb638d2745ed56e519462ca31/tensor2tensor/models/research/cycle_gan.py#L126-L144,set file attrib hidden,Set of hyperparameters.
2926,javascript,https://github.com/ColorlibHQ/AdminLTE/blob/19113c3cbc19a7afe0cfd3158d647064d2d30661/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js#L13624-L13630,set file attrib hidden,Hide the dialog element
2927,python,https://github.com/tensorflow/tensor2tensor/blob/272500b6efe353aeb638d2745ed56e519462ca31/tensor2tensor/models/mtf_transformer.py#L791-L883,set file attrib hidden,Set of hyperparameters.
2928,javascript,https://github.com/DesignRevision/shards-vue/blob/b10a2489d7a5b544b3e1ba46e6b1c673046cc3c3/dist/shards-vue.umd.js#L12948-L12968,set file attrib hidden,/* template
2929,python,https://github.com/codelv/enaml-native/blob/c33986e9eda468c508806e0a3e73c771401e5718/src/enamlnative/android/android_dialog.py#L63-L72,set file attrib hidden,Set the listeners
2930,ruby,https://github.com/jarib/celerity/blob/90c6eeb3db868be1d9c0195b53f040b5b53d0e91/lib/celerity/elements/text_field.rb#L96-L101,set file attrib hidden,"This bascially just moves the text to the other text field using TextField#append
 TODO: check if HtmlUnit supports some kind of dragging."
2931,php,https://github.com/cinnamonlab/framework/blob/958ba3e60d3f927adc40a543ec6d4f08d38cfd2c/src/Framework/Response.php#L123-L131,set file attrib hidden,Set Display
2932,ruby,https://github.com/PixarAnimationStudios/ruby-jss/blob/4ab645bfaec8b2edb1ea146bfc2b10f0d62edee9/lib/jss/api_object/extension_attribute/mobile_device_extension_attribute.rb#L180-L191,set file attrib hidden,"Return the REST XML for this item, with the current values,
 for saving or updating"
2933,python,https://github.com/OCA/odoorpc/blob/d90aa0b2bc4fafbab8bd8f50d50e3fb0b9ba91f0/odoorpc/rpc/__init__.py#L245-L248,set file attrib hidden,Set the timeout.
2934,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/publish/client/CmsPublishGroupPanel.java#L364-L467,set file attrib hidden,"Creates a widget from resource bean data.<p>

@param resourceBean the resource bean for which a widget should be constructed
@param status the publish item status
@param isSubItem true if this is not a top-level publish item

@return a widget representing the resource bean"
2935,python,https://github.com/Azure/blobxfer/blob/3eccbe7530cc6a20ab2d30f9e034b6f021817f34/blobxfer/util.py#L96-L111,set file attrib hidden,Set up logger
2936,ruby,https://github.com/adhearsion/ruby_speech/blob/57562548608ddee2a09b8b63ba13e51ad25eb982/lib/ruby_speech/generic_element.rb#L193-L196,set file attrib hidden,"Helper method to read an attribute

 @param [#to_sym] attr_name the name of the attribute
 @param [String, Symbol, nil] to_call the name of the method to call on
 the returned value
 @return nil or the value"
2937,python,https://github.com/evhub/coconut/blob/ff97177344e7604e89a0a98a977a87ed2a56fc6d/coconut/command/command.py#L419-L430,set file attrib hidden,Set --jobs.
2938,python,https://github.com/spyder-ide/spyder/blob/f76836ce1b924bcc4efd3f74f2960d26a4e528e0/spyder/plugins/help/plugin.py#L328-L330,set file attrib hidden,Set rich text mode font
2939,go,https://github.com/mtfelian/synced/blob/f1dd911faaa7e954a481e6bf878eac22c3fcf3bd/counter.go#L36-L40,set file attrib hidden,// Set counter to i
2940,javascript,https://github.com/skerit/alchemy-styleboost/blob/2b90b8a6afc9f065f785651292fb193940021d90/public/ckeditor/4.4dev/plugins/colordialog/dialogs/colordialog.js#L53-L75,set file attrib hidden,Apply highlight style.
2941,java,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.compiler/share/classes/com/sun/tools/javac/util/Bits.java#L134-L140,set file attrib hidden,This set = {}.
2942,java,https://github.com/joniles/mpxj/blob/143ea0e195da59cd108f13b3b06328e9542337e8/src/main/java/net/sf/mpxj/ProjectCalendar.java#L1013-L1025,set file attrib hidden,"Modifier method to set the unique ID of this calendar.

@param uniqueID unique identifier"
2943,java,https://github.com/restfb/restfb/blob/fb77ba5486d1339e7deb81b9830670fa209b1047/src/main/lombok/com/restfb/types/Comments.java#L170-L178,set file attrib hidden,set the can_comment
2944,java,https://github.com/lievendoclo/Valkyrie-RCP/blob/6aad6e640b348cda8f3b0841f6e42025233f1eb8/valkyrie-rcp-core/src/main/java/org/valkyriercp/command/config/CommandFaceDescriptor.java#L324-L331,set file attrib hidden,{@inheritDoc}
2945,go,https://github.com/BurntSushi/xgbutil/blob/f7c97cef3b4e6c88280a5a7091c3314e815ca243/ewmh/ewmh.go#L450-L455,set file attrib hidden,// _NET_SUPPORTING_WM_CHECK set
2946,ruby,https://github.com/ktemkin/ruby-ise/blob/db34c9bac5f9986ee4d2750e314dac4b6f139a24/lib/ise/symbol.rb#L138-L154,set file attrib hidden,"Sets name of the pin represented by the given node, updating all values"
2947,python,https://github.com/houluy/chessboard/blob/b834819d93d71b492f27780a58dfbb3a107d7e85/chessboard/__init__.py#L235-L250,set file attrib hidden,Set a chess
2948,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/containerpage/client/ui/groupeditor/CmsInheritanceContainerEditor.java#L258-L286,set file attrib hidden,"Shows a formerly hidden element and sets the visibility info to true.<p>

@param elementWidget the element widget"
2949,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/cmd/juju/action/list.go#L43-L63,set file attrib hidden,// Set up the output.
2950,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/workplace/CmsWorkplaceManager.java#L2071-L2079,set file attrib hidden,"Sets the system-wide file view settings for the workplace.<p>

@param cms the CmsObject for ensuring security constraints.

@param fileViewSettings the system-wide file view settings for the workplace to set

@throws CmsRoleViolationException if the current user does not own the administrator role ({@link CmsRole#ROOT_ADMIN})"
2951,python,https://github.com/Microsoft/nni/blob/c7cc8db32da8d2ec77a382a55089f4e17247ce41/tools/nni_cmd/launcher.py#L202-L217,set file attrib hidden,set nniManagerIp
2952,javascript,https://github.com/timdown/rangy/blob/1e55169d2e4d1d9458c2a87119addf47a8265276/src/modules/rangy-textrange.js#L300-L307,set file attrib hidden,"Corrects IE's ""block"" value for table-related elements"
2953,python,https://github.com/pallets/werkzeug/blob/a220671d66755a94630a212378754bb432811158/src/werkzeug/datastructures.py#L2113-L2118,set file attrib hidden,Clear the set.
2954,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/workplace/tools/CmsTool.java#L92-L95,set file attrib hidden,"Adds a group at the given position.<p>

@param group the group
@param position the position

@see org.opencms.workplace.tools.CmsIdentifiableObjectContainer#addIdentifiableObject(String, Object, float)"
2955,php,https://github.com/polyfony-inc/polyfony/blob/76dac2f4141c8f480370236295c07dfa52e5c589/Private/Polyfony/HttpRequest.php#L114-L129,set file attrib hidden,set a cookie
2956,python,https://github.com/consbio/parserutils/blob/f13f80db99ed43479336b116e38512e3566e4623/parserutils/elements.py#L456-L467,set file attrib hidden,":return: an attribute from the parsed element if it has the attribute,
    otherwise the default value"
2957,javascript,https://github.com/jillix/svg.connectable.js/blob/279b5a44112b99e777462650514ec1332ea5d202/example/js/svg.js#L4820-L4831,set file attrib hidden,Set font
2958,ruby,https://github.com/mare-imbrium/canis/blob/8bce60ff9dad321e299a6124620deb4771740b0b/lib/canis/core/widgets/deprecated/tabularwidget.rb#L305-L310,set file attrib hidden,Set a column to hidden  TODO we are not actually doing that
2959,go,https://github.com/BurntSushi/xgbutil/blob/f7c97cef3b4e6c88280a5a7091c3314e815ca243/ewmh/ewmh.go#L464-L467,set file attrib hidden,// _NET_VIRTUAL_ROOTS set
2960,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/containerpage/client/ui/CmsListCollectorEditor.java#L371-L379,set file attrib hidden,"Opens the content editor.<p>

@param isNew <code>true</code> to create and edit a new resource
@param mode the content creation mode
@param handlerDataForNew the data for the edit handler if it is used for the 'new' function"
2961,go,https://github.com/revel/modules/blob/2737bfdaa8c41da68eae12bb18f7279b9f156048/server-engine/fasthttp/app/server-fasthttp.go#L526-L530,set file attrib hidden,// Sets a cookie
